标题,参考价,京东价,京东链接,产品图片,产品参数
散热片尺寸	110*85*80mm"
lenovo（联想）Y730 COOLER ICFL 130W FXN 标准,99,199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10072323210660.html,https://2c.zol-img.com.cn/product/252_320x240/548/ce2XS1jNYljTE.jpg,"产品型号	Y730 COOLER ICFL 130W FXN
散热器类型	Intel 平台散热器
散热方式	风冷
适用范围	宽度大于180mm
产品重量	210g
风扇尺寸	12mm
最高转数	1500RPM
端子接口	INTEL1151（九代），INTEL LGA1200，INTEL1151（八代），INTEL LGA1700
热管数量	6热管
散热片尺寸	120*110*45mm"
coolserver 4677M83 4677-M83/2U4热管/270W,399,299.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10068065166153.html,https://2a.zol-img.com.cn/product/252_320x240/558/cevlgvWgqrexM.jpg,"产品型号	4677-M83
散热器类型	Intel 平台散热器
散热方式	风冷
产品重量	1kg
风扇尺寸	4CMmm
最高转数	2100RPM
热管数量	4热管
散热片尺寸	118*78*64.5 mm
其它参数	铜底焊接"
coolserver 4677M82 4677-M82/2U5热管/300W,499,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10068065166154.html,https://2e.zol-img.com.cn/product/252_320x240/562/celonxpzT9g.jpg,"产品型号	4677-M82
散热器类型	Intel 平台散热器
散热方式	风冷
产品重量	1kg
风扇尺寸	4CMmm
最高转数	2100RPM
热管数量	5热管
散热片尺寸	118*78*66 mm
其它参数	铜底焊接"
coolserver 4677M96 4677-M96/4U6热管/320W,599,499.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10068065166152.html,https://2b.zol-img.com.cn/product/252_320x240/577/ceb2pLJ1iT7To.jpg,"产品型号	4677-M96
散热器类型	Intel 平台散热器
散热方式	风冷
产品重量	1kg
风扇尺寸	8CMmm
最高转数	1300RPM
热管数量	6热管
散热片尺寸	119.2*92.5*125.5 mm
其它参数	铜底焊接"
coolserver 4677M97 4677-M97/双风扇5热管/350W,699,599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10068065166151.html,https://2d.zol-img.com.cn/product/252_320x240/567/cecWKnL0Wu1J2.jpg,"产品型号	4677-M97
散热器类型	Intel 平台散热器
散热方式	风冷
产品重量	1kg
风扇尺寸	9CMmm
最高转数	1000RPM
热管数量	5热管
散热片尺寸	125*102*155 mm
其它参数	铜底焊接"
獭惠HY883 标准,16,,,https://2b.zol-img.com.cn/product/252_320x240/631/cexih4dXZlTnw.jpg,"产品型号	HY883
散热器类型	导热硅脂
散热方式	空冷
产品重量	50g
风扇尺寸	其他mm
散热片尺寸	其他mm"
侧至柒2011CPU 风扇带背板 全铝 2300转4线调速,42,,,https://2e.zol-img.com.cn/product/252_320x240/640/ce7QKhS2xiOWk.jpg,"产品型号	2011-CPU散热器
散热方式	风冷"
侧至柒BM6000 无顶盖(无风扇散热器需自己,167,,,https://2f.zol-img.com.cn/product/252_320x240/671/cevPoJLwdzkaI.jpg,"产品型号	海龙 BM6000
散热方式	风冷"
侧至柒M.2 SSD 纯铝M.2固态散热器+导热贴,35,,,https://2e.zol-img.com.cn/product/252_320x240/658/ceBdEvt0CGjNc.jpg,"产品型号	M.2 SSD 固态硬盘散热器
散热器类型	一体式水冷散热器
散热方式	风冷
产品重量	10g"
侧至柒F120E 无灯版 1个风扇+安装螺丝,17,,,https://2c.zol-img.com.cn/product/252_320x240/698/cevFyMCXgjqc.jpg,"产品型号	F120E
散热器类型	机箱风扇
散热方式	风冷
产品重量	10g"
侧至柒NMB3110KL04WB50B57B59B6 3110KL-04W-B79,35,,,https://2e.zol-img.com.cn/product/252_320x240/724/ce9b6Dkzy3rk.jpg,"产品型号	NMB3110KL-04W-B50B57B59B6
散热方式	风冷"
侧至柒MDA122524 MDA1225-24G,106,,,https://2f.zol-img.com.cn/product/252_320x240/731/ced9Wnv0m5Xk.jpg,"产品型号	MDA1225-24
散热方式	风冷"
侧至柒F120C 一分4四针集线器-线长600mm,17,,,https://2b.zol-img.com.cn/product/252_320x240/739/ceatekv269zj.jpg,"产品型号	F120C
散热方式	风冷"
hkxc EFB0412MA 两线,19,,,https://2f.zol-img.com.cn/product/252_320x240/761/ce9GEHuqwH4g.jpg,"产品型号	EFB0412MA
散热器类型	机箱风扇
散热方式	风冷
产品重量	1kg"
barrow CRBLSDB 标准,890,,,https://2e.zol-img.com.cn/product/252_320x240/778/cem1oqMFRgEU6.jpg,"产品型号	CRBL-SDB
散热器类型	分体式水冷配件
散热方式	水冷
产品重量	0.7kg"
barrow OBL1410 标准,4,,,https://2b.zol-img.com.cn/product/252_320x240/805/cecIRExx3Vx6.jpg,"产品型号	OBL-1410
散热器类型	分体式水冷配件
散热方式	水冷
产品重量	10g"
g-partners V120 V120曲镜黑色(ARGB),39,39.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10069542421290.html,https://2c.zol-img.com.cn/product/252_320x240/812/ceo1mtIIMGfTM.jpg,"产品型号	V120曲镜
散热器类型	机箱风扇
散热方式	风冷
发光方式	ARGB
产品重量	250g
风扇尺寸	120X120X25mm
最高转数	1200RPM
噪音	23.5dB
散热片尺寸	120X120X25mm"
g-partners V120 曲镜 ARGB温控 黑色 反向风扇,29,,,https://2d.zol-img.com.cn/product/252_320x240/843/ced4VMjJdqIWA.jpg,"产品型号	V120曲镜
散热器类型	机箱风扇
散热方式	风冷
产品重量	250g
风扇尺寸	120*120*25MMmm
最高转数	800RPM
散热片尺寸	120*120*25MMmm"
g-partners V120 曲镜F ARGB温控 黑色 反向风扇,29,,,https://2c.zol-img.com.cn/product/252_320x240/848/ceT8zWtXfRWo.jpg,"产品型号	V120曲镜
散热器类型	机箱风扇
散热方式	风冷
产品重量	250g
风扇尺寸	120*120*25MMmm
最高转数	800RPM
散热片尺寸	120*120*25MMmm"
g-partners V120 曲镜 ARGB温控 黑色 正向风扇,29,,,https://2e.zol-img.com.cn/product/252_320x240/850/ce5GosP8Q3fuw.jpg,"产品型号	V120曲镜
散热器类型	机箱风扇
散热方式	风冷
产品重量	250g
风扇尺寸	120*120*25MMmm
最高转数	800RPM
散热片尺寸	120*120*25MMmm"
g-partners V120 曲镜F ARGB温控 白色 正向风扇,29,,,https://icon.zol-img.com.cn/detail/no_pic/no_320x240.gif,"产品型号	V120曲镜
散热器类型	机箱风扇
散热方式	风冷
产品重量	250g
风扇尺寸	120*120*25MMmm
最高转数	800RPM
散热片尺寸	120*120*25MMmm"
g-partners L120 冰风 无光 大风量温控风扇 三只装,109,,,https://2c.zol-img.com.cn/product/252_320x240/860/ce9zg8UnUKdmU.jpg,"产品型号	L120冰风无光
散热器类型	机箱风扇
散热方式	风冷
产品重量	250g
风扇尺寸	120*120*25MMmm
最高转数	800RPM
散热片尺寸	120*120*25MMmm"
丛林豹LGA1700 黑色-LGA1700固定压板+L型工具+硅脂 铝材,22,,,https://2c.zol-img.com.cn/product/252_320x240/908/ceE82bVGcE7rA.jpg,"产品型号	LGA1700固定压板
散热器类型	风冷散热器
散热方式	风冷
产品重量	200g
风扇尺寸	90mm
最高转数	1800RPM
散热片尺寸	70*53*6MMmm"
ZEAGINAL（炽果）TI 缀神TI 黑色单支积木风扇【FDB轴承】,99,,,https://2d.zol-img.com.cn/product/252_320x240/921/cegbOSkj2wXjY.jpg,"产品型号	缀神TI白单支
散热器类型	机箱风扇
散热方式	风冷
产品重量	350g
风扇尺寸	120*120*25mm
最高转数	900RPM
散热片尺寸	120*120*25mm"
ZEAGINAL（炽果）12CM 缀神之光 白色单支,59,45.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10080578254773.html,https://2e.zol-img.com.cn/product/252_320x240/946/ceuPUsjS5qVA.jpg,"产品型号	炽果缀神之光12CM风扇
散热方式	风冷
风扇尺寸	120*120*25mm
最高转数	900RPM
散热片尺寸	120*120*25mm"
ZEAGINAL（炽果）ARGB 缀神之光 黑色单支,59,45.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10079664475620.html,https://2b.zol-img.com.cn/product/252_320x240/955/ceWUedbPKAI3U.jpg,"产品型号	炽果 缀神风扇 ARGB神光同步
散热方式	风冷
风扇尺寸	120x120x25mm
最高转数	900RPM
散热片尺寸	120x120x25mm"
ZEAGINAL（炽果）12CM 缀神之光 黑色三联包,159,129.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10080578254775.html,https://2c.zol-img.com.cn/product/252_320x240/956/ceRuASxh1yfC.jpg,"产品型号	炽果缀神之光12CM风扇
散热方式	风冷
风扇尺寸	120*120*25mm
散热片尺寸	120*120*25mm"
ZEAGINAL（炽果）12CM 缀神之光 白色三联包,159,129.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10080578254774.html,https://2d.zol-img.com.cn/product/252_320x240/951/ceWevnpC140E.jpg,"产品型号	炽果缀神之光12CM风扇
散热器类型	机箱风扇
散热方式	风冷
产品重量	1kg
风扇尺寸	120*120*25mm
最高转数	900RPM
散热片尺寸	120*120*25mm"
泉途士S98 标准,79,,,https://2d.zol-img.com.cn/product/252_320x240/975/ce8wAWvJIzXHg.jpg,"产品型号	S98
散热器类型	风冷散热器
散热方式	风冷
发光方式	RGB
产品重量	1.25kg"
泉途士Z8 Z8白色,128,,,https://2b.zol-img.com.cn/product/252_320x240/3/ceShvIZsvoRVU.jpg,"产品型号	Z8
散热器类型	风冷散热器
散热方式	风冷
产品重量	0.9kg"
泉途士boneruy P11F支架灰色(不带数据线),82,,,https://2e.zol-img.com.cn/product/252_320x240/30/ceezYbdV1eys.jpg,"产品型号	boneruy
散热器类型	机箱风扇
散热方式	风冷
产品重量	500g"
猩阮樟GX122 GX122新月白色,70,,,https://2b.zol-img.com.cn/product/252_320x240/99/ceqMAZ9mJpHg.jpg,"产品型号	GX122新月
散热方式	风冷"
powertrain（动力火车）ARGB（） 霓虹炫彩风扇黑色（大硅胶垫减震静音）,36,,,https://2d.zol-img.com.cn/product/252_320x240/131/cekTmZZrSGydA.jpg,"产品型号	霓虹固定幻彩风扇黑色
散热器类型	机箱风扇
散热方式	空冷
风扇尺寸	120*120*25mm
最高转数	1200RPM
散热片尺寸	120*120*25mm"
GIGABYTE（技嘉）GPAR120RFAN 标准,149,,,https://2d.zol-img.com.cn/product/252_320x240/179/cemeBoMenGyRg.jpg,"产品型号	GP-AR120RFAN
散热器类型	机箱风扇
散热方式	风冷
产品重量	250g
风扇尺寸	120X25mm
最高转数	800RPM
散热片尺寸	120X25mm"
GoldenField（金河田）F08 标准,29,,,https://2f.zol-img.com.cn/product/252_320x240/187/ceQcudkAvRA.jpg,"产品型号	 星耀F08
散热器类型	风冷散热器
散热方式	风冷
发光方式	RGB
主体材质	塑料
产品重量	250g
风扇尺寸	120*120*25mm
最高转数	1600RPM
端子接口	INTEL LGA1200，AMD AM4
散热片尺寸	129*127*74mm"
GoldenField（金河田）H04 寒战H04多平台,59,,,https://2b.zol-img.com.cn/product/252_320x240/201/ce1WBlkutX4oY.jpg,"产品型号	寒战H04
散热方式	风冷
风扇尺寸	120*120*25mm
最高转数	1500RPM
散热片尺寸	128*118*150mm"
BMIEGA（博米迦）MAG F120 ARGB F120丨数量*1,35,,,https://2b.zol-img.com.cn/product/252_320x240/285/ceXqVQZcWFa2.jpg,"产品型号	 MAG F120 ARGB
散热器类型	机箱风扇
散热方式	风冷
发光方式	ARGB
产品重量	150g
风扇尺寸	120*120*25mm
最高转数	600RPM
噪音	23.4dB
热管数量	无热管
散热片尺寸	120*120*25mm"
挚科M.2 2280 M.2固态硬盘散热器,39,,,https://2e.zol-img.com.cn/product/252_320x240/324/ceAAZlL0tT6QM.jpg,"产品型号	M.2 2280
散热器类型	风冷散热器
散热方式	空冷
产品重量	120g
风扇尺寸	NAmm
散热片尺寸	23.2x76x17.4（）mm"
尼克酷尔ARGB 标准,59,,,https://2d.zol-img.com.cn/product/252_320x240/359/cetPDyuh0dzhQ.jpg,"产品型号	ARGB集线器
散热器类型	机箱风扇
散热方式	风冷
产品重量	1kg"
jeyi（佳翼）M.2 官方标配｜加长板祼板,12,12.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10061592091724.html,https://2a.zol-img.com.cn/product/252_320x240/368/ceaUDzYnQkfbc.jpg,"产品型号	M.2加长架
散热方式	空冷"
岑迷SSZJS6001 双核黑色标配版(无调速， 高度6,38,,,https://2d.zol-img.com.cn/product/252_320x240/461/ce5bgzAu7MI.jpg,"产品型号	SSZJ-S6001
散热器类型	一体式水冷散热器
散热方式	风冷
产品重量	500g"
pado（半岛铁盒）P16 标准,18,,,https://2c.zol-img.com.cn/product/252_320x240/598/ceFnZvRZBNAw2.jpg,"产品型号	P16
散热器类型	机箱风扇
散热方式	风冷
产品重量	500g
风扇尺寸	120*120*25mm
最高转数	1000RPM
散热片尺寸	120*120*25mm"
余新电脑4677M82 4677-M83/2U4热管/270W,399,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10080452686694.html,https://2e.zol-img.com.cn/product/252_320x240/678/celEVaJ7OVadA.jpg,"产品型号	4677-M82
散热器类型	机箱风扇
散热方式	风冷
产品重量	1kg
风扇尺寸	4CMmm
最高转数	2100RPM
散热片尺寸	118*78*66 mm"
京云玖月T590 单扇叶·无铜管,98,,,https://2e.zol-img.com.cn/product/252_320x240/738/ce57cyMgDTDno.jpg,产品重量	200g
科达柏TT166805682257250302 AM4单上架+螺丝4颗,6,,,https://2e.zol-img.com.cn/product/252_320x240/780/ceRAV1wjar9EY.jpg,散热方式	风冷
loving cool PD12025B12L 8CM【2000转】含油8025,24,,,https://2b.zol-img.com.cn/product/252_320x240/795/ceKpKz8uTFS86.jpg,"产品型号	PD12025B12L
散热器类型	机箱风扇
散热方式	风冷
风扇尺寸	12mm
最高转数	1000RPM
散热片尺寸	12mm"
loving cool JD899578223080752 IS-40X am4专用 配硅脂+刮刀+扎带,140,,,https://2b.zol-img.com.cn/product/252_320x240/831/cexIJJq7IuL0g.jpg,"产品型号	
散热方式	空冷"
利民Macho Rev.C,369,,,https://2a.zol-img.com.cn/product/197_320x240/84/ceYP6ZtVjSO2k.jpg,"散热器类型	CPU散热器
散热方式	风冷，热管
适用范围	Intel LGA 1151，Intel LGA 2011/2066，AMD AM4
输入功率	240W
产品尺寸	150×102×158mm
产品重量	880g
风扇尺寸	152×140×26.5mm
扇叶数量	7叶
轴承类型	含油轴承（Sleeve Bearing）
最高转数	1500RPM
转数描述	600-1500RPM
最大风量	84.97CFM
风压	0.22-2.08mmaq
噪音	19-23dB
热管数量	6个
热管材质	铜"
利民风影TA140,339,,,https://2b.zol-img.com.cn/product/197_320x240/247/cez3eFuGqHtA.jpg,"散热器类型	CPU散热器
散热方式	风冷，热管，散热片
适用范围	Intel LGA 1151，Intel LGA 2011/2066，AMD AM4
发光方式	无光
主体材质	金属
输入功率	200W
产品尺寸	140×42×159mm
产品重量	610g
风扇尺寸	152×140×26.5mm
扇叶数量	7叶
轴承类型	含油轴承（Sleeve Bearing）
最高转数	1500RPM
转数描述	600至1500RPM
最大风量	84.97CFM
风压	0.22-2.08mmaq
噪音	17-23dB"
利民LGM REV.B,499,,,https://2f.zol-img.com.cn/product/197_320x240/257/ceIMpR8fUTs6w.jpg,"散热器类型	CPU散热器
散热方式	风冷，热管
适用范围	Intel LGA 1151，Intel LGA 2011/2066，AMD AM4
输入功率	280W
产品尺寸	150×120×159mm
产品重量	1230g
风扇尺寸	152×26.5×140mm
扇叶数量	7叶
轴承类型	FDB轴承
最高转数	1800RPM
转数描述	600-1800RPM
最大风量	90.96CFM
风压	0.32-3.00mmaq
噪音	19-25dB
热管数量	6个
热管材质	铜"
利民风影TA120,299,,,https://2f.zol-img.com.cn/product/197_320x240/269/cekMihtPfMU.jpg,"散热器类型	CPU散热器
散热方式	风冷，热管，散热片
适用范围	Intel LGA 1151，Intel LGA 2011/2066，AMD AM4
发光方式	无光
主体材质	金属
智能温控	支持智能温控
输入功率	200W
产品尺寸	120×42×158mm
产品重量	570g
风扇尺寸	120×25.4×120mm
扇叶数量	7叶
轴承类型	滑动轴承
最高转数	1800RPM
转数描述	600-1800RPM
最大风量	77.28CFM
风压	0.3-2.72mmaq"
利民银风Arrow T6,429,,,https://2e.zol-img.com.cn/product/197_320x240/430/ceASAdNdxA16Y.jpg,"散热器类型	CPU散热器
散热方式	风冷
适用范围	Intel 775/115x/2011及AMD AM3
发光方式	无光
输入功率	240W
产品尺寸	155×103×158mm
产品重量	870g
风扇尺寸	155×140×26.5mm
扇叶数量	7页
轴承类型	含油轴承（Sleeve Bearing）
最高转数	1500RPM
转数描述	500至1500RPM
最大风量	84.97CFM
风压	0.22-2.08mmaq
噪音	17-23dB
热管数量	6个"
利民风灵 TRUE Spirit 90 Direct,199,,,https://2b.zol-img.com.cn/product/197_320x240/451/ce7LdYN0D35mc.jpg,"散热器类型	CPU散热器
散热方式	风冷，热管，散热片
适用范围	Intel LGA 1151，Intel LGA 2011/2066，AMD AM4，AMD AM3/FM2
适用尺寸	适合小机箱使用
发光方式	无光
主体材质	铝制
智能温控	支持智能温控
产品尺寸	104×77×122mm
产品重量	250g
其它特点	小型ITX适用
风扇尺寸	92×92×25mm
扇叶数量	7页
最高转数	2000RPM
转数描述	800-2000RPM
最大风量	39.36CFM
噪音	21-27dB"
利民执法官IB-E X2,569,,,https://2a.zol-img.com.cn/product/197_320x240/510/ceyucPO3zugYc.jpg,"散热器类型	CPU散热器
散热方式	风冷，热管，散热片
适用范围	Intel LGA 1151，Intel LGA 2011/2066，AMD AM4，AMD AM3/FM2
发光方式	无光
主体材质	铝制
智能温控	支持智能温控
产品尺寸	155×53.66×165.2mm
产品重量	750g
其它特点	更新避让设计
风扇尺寸	152×26.5×140mm
扇叶数量	7叶
最高转数	1300RPM
转数描述	300-1300RPM
最大风量	73.6CFM
噪音	14-21dB
热管数量	8个"
利民AXP-200,359,,,https://2d.zol-img.com.cn/product/197_320x240/657/cevRO9yNYqAXg.jpg,"散热器类型	CPU散热器
散热方式	风冷，热管，散热片
适用范围	Intel LGA2011 115X 1366 775/AMD Socket M2 AM3 FM1 FM2
发光方式	无光
产品尺寸	153×140×60mm
产品重量	475g
扇叶数量	13叶
最高转数	700RPM
转数描述	300-700RPM
最大风量	64.52CFM
噪音	21.7-30.6dB
热管数量	6个
热管材质	铜
客服电话	13714234167"
利民Le Grand Macho RT,499,,,https://2e.zol-img.com.cn/product/197_320x240/628/cee2f4KJuJOc.jpg,"散热器类型	CPU散热器
散热方式	风冷，热管，散热片
发光方式	无光
智能温控	支持智能温控
产品尺寸	150×146.5×159mm
产品重量	900g
其它特点	热管避让设计
风扇尺寸	152×140×26.5mm
扇叶数量	7叶
轴承类型	流体动态轴承（FDB）
最高转数	1300RPM
转数描述	300-1300RPM
最大风量	73.6CFM
噪音	14-20dB
热管数量	7个
热管材质	铜"
利民TY-147A SQ,99,,,https://2a.zol-img.com.cn/product/197_320x240/720/cemtRP2Gpnz2.jpg,"散热方式	风冷
电源参数	12v
风扇尺寸	140×140×25mm
轴承类型	流体强化轴承（EHFB）
最高转数	1300RPM
转数描述	300–1300RPM
最大风量	62.5CFM
噪音	16–22dB
质保时间	3年"
利民TR-121BP,119,,,https://2f.zol-img.com.cn/product/197_320x240/887/cejCOJvNwJJkA.jpg,"散热器类型	风扇
散热方式	散热风扇
智能温控	支持智能温控
电源参数	12v
其它特点	高精度密封型FDB
风扇尺寸	120×120×25mm
扇叶数量	7叶
轴承类型	流体动态轴承（FDB）
最高转数	1800RPM
转数描述	600-1800RPM
最大风量	25.76-77.28CFM
噪音	19-27dB
质保时间	6年"
利民TY-143SP,139,,,https://2a.zol-img.com.cn/product/197_320x240/954/ceDJV4HWGHmZI.jpg,"散热器类型	风扇
散热方式	风冷
电源参数	12V
产品尺寸	152×140×26.5mm
产品重量	190g
扇叶数量	7叶
轴承类型	流体动态轴承（FDB）
最高转数	1800RPM
转数描述	600-1800RPM
最大风量	28.38-85.31CFM
噪音	19-25dB
质保时间	6年"
利民TS140D,299,,,https://2a.zol-img.com.cn/product/197_320x240/8/cexVVM6iMl2U.jpg,"散热器类型	CPU散热器
散热方式	风冷
发光方式	无光
主体材质	金属
智能温控	支持智能温控
产品重量	650g
风扇尺寸	152×140×26.5mm
扇叶数量	8叶
最高转数	1300RPM
转数描述	300-1300RPM
最大风量	73.6CFM
噪音	15-21dB
热管数量	5个
保修政策	享受三包服务
质保时间	3年"
Tt 玲珑风扇,59,,,https://2b.zol-img.com.cn/product/197_320x240/117/celZXaBvEBgJU.jpg,"散热器类型	风扇
散热方式	风冷
电源参数	12V
产品重量	150g
风扇尺寸	120×120×25mm
最高转数	1500RPM
